Profile,Profile Link,Post Link,Text,Date,Type,Video Length (seconds),Engagement,Engagement Ratio vs Average,Likes,Likes Ratio vs Average,Shares,Shares Ratio vs Average,Saves,Comments,Comments Ratio vs Average,Views,Engagement Rate,Music Name, Music Author, Hashtags, Campaigns
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7214934676069305606,8 preguntas con Juli ?? #julianalvarez #adidas #football #argentina ,2023-03-26 15:11,video,51,2935372,44.39,2740663,45.24,36330,33.73,194709,5238,9.68,21819704,13.45285,original sound adidas,,julianalvarez adidas football argentina,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7236776583111970074,comment ur fav #blackpink #adidas ,2023-05-24 11:49,video,12,1932528,28.88,1783889,29.44,22203,20.61,148639,11100,20.52,12411060,15.57101,original sound adidas,,blackpink adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7215281332274941190,Replying to @Eric Garcia?´∂?èª?òª?íô?§Ô∏è??What can?ôt Jude do? ?òÆ?çüí?#judebellingham #adidas#guesstheplayer #football ,2023-03-27 13:36,video,34,1578594,23.41,1473505,24.32,24861,23.08,105089,6027,11.14,9283774,17.0038,original sound adidas,,judebellingham adidas guesstheplayer football,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7295798432323620128,OMG?§ò #korn #adidas ,2023-10-30 13:04,video,5,974992,14.07,890180,14.69,17926,16.64,84812,7703,14.24,4905428,19.87578,original sound adidas,,korn adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7296084041370062112,just¬†another¬†year¬†at¬†the¬†office.¬†???íç?íç?íç?íç?íç?íç?íç?íç??#messi #goat #ballondor #adidas,2023-10-31 7:32,video,33,945846,13.62,883872,14.59,23424,21.75,61974,8806,16.28,5173161,18.28371,original sound adidas,,messi goat ballondor adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7257560538329238810,maybe Jenna should be playing in the FIFAWWC #jennaortega #fifawwc #womensworldcup ,2023-07-19 12:01,video,16,629510,8.73,570369,9.41,19717,18.3,59141,7174,13.26,4735092,13.29457,original sound adidas,,jennaortega fifawwc womensworldcup,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7256020693710540059,Sorry Stormzy Dec?ôs a Gunner #arsenal #transfer #declanrice #adidas  ,2023-07-15 8:26,video,20,616572,8.53,590161,9.74,12509,11.61,26411,1583,2.92,4750286,12.97968,original sound adidas,,arsenal transfer declanrice adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7231594739479432475,Replying to @Dar ???´∂?èª Pedri #pedri #adidas ,2023-05-10 12:41,video,14,520388,7.04,474042,7.82,20021,18.59,46346,3413,6.31,4071311,12.78183,original sound adidas,,pedri adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7213442008009133317,the only video you need to watch today ?? #aronpiper #tourbus #tourbustour #adidas #concert ,2023-03-22 14:39,video,71,487456,6.53,462231,7.63,15106,14.02,25225,812,1.5,5712901,8.53255,original sound adidas,,aronpiper tourbus tourbustour adidas concert,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7295867471926414624,THE GR?êÑ?êà?êÜ?êá?êìEST ?êê #messi #ballondor #goat #adidas,2023-10-30 17:32,video,12,480930,6.43,451787,7.45,11680,10.84,29143,4765,8.81,2635559,18.24774,Getting Better Danilo Stankovic,,messi ballondor goat adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7213813164507516165,which is your favorite? #worldcup #football #adidas ,2023-03-23 14:39,video,15,431746,5.67,403677,6.66,11515,10.69,28069,1270,2.34,2537706,17.01324,Low Down venbee & Dan Fable,,worldcup football adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7271262658425326880,Jude ya es casi espa√±ol ?á™?á∏ #judebellingham #realmadrid #madridistas #espa√±a #adidas ,2023-08-25 10:12,video,16,424772,5.56,390336,6.44,20473,19.01,34436,3228,5.97,2631041,16.14464,original sound adidas,,judebellingham realmadrid madridistas espa√±a adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7332477545646017824,pulling up to vegas like you got this #superbowllviii #patrickmahomes #adidas ,2024-02-06 8:17,video,17,320037,3.94,316119,5.21,21,0.01,3918,1733,3.2,58786974,0.5444,,,superbowllviii patrickmahomes adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7219706631599312133,Club ready ?ì∏ #adidas ,2023-04-08 11:49,video,15,282693,3.37,282169,4.65,1131,1.05,524,566,1.04,25779470,1.09658,King of My Castle (adidas Club Originals Mix) Wamdue Project,,adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7252353388631952666,the content we all need #judebellingham #adidas #football ,2023-07-05 11:15,video,36,279603,3.32,255295,4.21,7285,6.76,24308,922,1.7,1647288,16.97353,original sound adidas,,judebellingham adidas football,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7217851525400513798,?çÔ∏è welcome /// #adidas #kounde #football,2023-04-03 11:50,video,8,277376,3.28,270745,4.46,1379,1.28,6631,644,1.19,1644382,16.8681,original sound adidas,,adidas kounde football,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7223398356821757190,Pedri content coming your way in 321??#pedri #adidas #pedrigonzalez #football ,2023-04-18 10:34,video,8,260955,3.03,244476,4.03,3631,3.37,16479,1189,2.19,1524695,17.11523,Euro$tep West,,pedri adidas pedrigonzalez football,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7322187296684428577,10/10 would wear #banger #adilette ,2024-01-09 14:46,carrousel,0,217487,2.36,205309,3.38,1620,1.5,12178,1280,2.36,1211979,17.94478,original sound,Victoriya Morgan,banger adilette,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7244912241433267482,challenge accepted ?ÖüóëÔ∏è #espa√±a #laroja #futbol #adidas ,2023-06-15 9:59,video,23,216092,2.34,207231,3.42,566,0.52,8861,213,0.39,2130423,10.14315,BACHATA AZUL undefined,,espa√±a laroja futbol adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7309164340769213728,Blood type: GOLD ?´≤?ò§?´± #beligol #judebellingham #goldenboy #adidas ,2023-12-05 12:30,video,9,188829,1.92,174871,2.88,1519,1.41,13958,782,1.44,1112221,16.97765,som original Melhores cortes,,beligol judebellingham goldenboy adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7293199943085329697,Securing the midfield since 2007 ?é© #tonikroos #adipure11pro #footballboots #dfb #realmadrid ,2023-10-23 13:00,carrousel,0,186140,1.87,174286,2.87,508,0.47,11854,728,1.34,1158430,16.0683,original sound - easymoneyy easymoneyy,,tonikroos adipure11pro footballboots dfb realmadrid,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7238286361898257691,boys have been cookin all season #adidas #football #PremierLeague #heatspawn ,2023-05-28 13:28,video,36,154297,1.38,149423,2.46,1050,0.97,4874,248,0.45,1336099,11.54832,original sound adidas,,,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7210819513175100678,Replying to @barca4life<3 guess who?ôs back ?? #pedri #adidas #football #transition #transitionchallenge ,2023-03-15 13:02,video,12,148185,1.29,133312,2.2,2848,2.64,14873,1472,2.72,773833,19.14948,original sound adidas,,pedri adidas football transition transitionchallenge,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7339979967352065312,welcome to the /// fam ?§ù?òÆ?çüí?#lamineyamal #adidasfootball ,2024-02-26 13:31,video,28,141130,1.18,133339,2.2,463,0.42,7791,725,1.34,757748,18.62493,,,lamineyamal adidasfootball,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7307657708130340129,We really need this dance turorial ?ï∫?òÇ #gabrieljesus #arsenal  #dance,2023-12-01 11:04,video,7,110897,0.71,106792,1.76,1475,1.36,4105,559,1.03,1087166,10.20056,original sound adidas,,gabrieljesus arsenal dance,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7335125909881638176,?õë giveaway over winner announced in story ?õë #UCL #matchball #adidas,2024-02-13 11:34,carrousel,186,97504,0.5,92027,1.51,165,0.15,5477,53146,98.29,914001,10.66782,,,ucl matchball adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7245656150736194843,December 18 2022 ‚≠êÔ∏è‚≠êÔ∏è‚≠êÔ∏è #messi #argentina #football #adidas ,2023-06-17 10:06,video,25,93872,0.45,86469,1.42,2528,2.34,7403,224,0.41,436260,21.51744,original sound adidas,,messi argentina football adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7286835829085867297,Diaz definitely trained for this ???òÇ#crazyfast #PremierLeague #football #adidas ,2023-10-06 9:24,video,26,90071,0.39,87091,1.43,270,0.25,2980,197,0.36,891127,10.10754,original sound adidas,,crazyfast premierleague football adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7324727817487404321,best goal award goes to ?ΩÔ∏è??. ? #footballboots #adidaspredator #adidasfootball ,2024-01-16 11:05,video,186,88050,0.36,84903,1.4,125,0.11,3147,252,0.46,1003903,8.77077,,,footballboots adidaspredator adidasfootball,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7224821748955352346,guess the football player ?? #footballchallenge #adidas #letterschallenge #salmaparalluelo #vickylopez ,2023-04-22 6:38,video,74,78239,0.21,73535,1.21,875,0.81,4704,289,0.53,686896,11.39023,original sound adidas,,footballchallenge adidas letterschallenge salmaparalluelo vickylopez,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7238665288554745115,price unknown #adidas #tsitsipas #paris ,2023-05-29 13:58,video,44,61655,-0.04,59202,0.97,2177,2.02,2453,263,0.48,929798,6.63101,original sound adidas,,adidas tsitsipas paris,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7326222351245282593,Haters gonna say its fake ?§î #kolomuani #adidaspredator #adidasfootball,2024-01-20 11:44,video,20,53524,-0.17,51544,0.85,96,0.08,1980,485,0.89,915223,5.84819,,,kolomuani adidaspredator adidasfootball,
adidas,https://www.tiktok.com/@adidas,https://www.tiktok.com/@adidas/video/7246012527937670426,The documentary you?ôve been waiting for ?êê #altaenelcielo #messi #argentina #adidas ,2023-06-18 9:09,video,37,50723,-0.21,47100,0.77,336,0.31,3107,180,0.33,252000,20.12817,original sound adidas,,altaenelcielo messi argentina adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7251607105289948442,how good do they look? ?? #benfica #footballjersey  #adidas #football ,2023-07-03 10:59,video,62,45463,-0.29,42679,0.7,2179,2.02,2784,245,0.45,445430,10.20654,original sound adidas,,benfica footballjersey adidas football,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7237537624422927642,Arsenal ?§ù iconic kits,2023-05-26 13:02,video,9,42901,-0.33,39810,0.65,897,0.83,3091,218,0.4,232093,18.4844,original sound adidas,,,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7327338974723231008,GOOOOOOOOOOOOOOOOOALS #adidaspredator #adidasfootball #PremierLeague,2024-01-23 11:57,video,184,42240,-0.34,40452,0.66,173,0.16,1788,129,0.23,550482,7.67328,,,adidaspredator adidasfootball premierleague,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7270176332997250336,Introducing the new official match balls #UWCL #UCL #football #championsleague #adidas ,2023-08-22 11:57,video,8,39648,-0.38,37986,0.62,412,0.38,1662,525,0.97,335926,11.8026,original sound adidas,,uwcl ucl football championsleague adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7212716245500644613,HIM. @James Harden  #adidas #basketball,2023-03-20 15:42,video,8,36227,-0.43,34662,0.57,263,0.24,1565,82,0.15,341336,10.6133,original sound adidas,,adidas basketball,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7342232150315453729,trying to find out what he can?ôt do - will keep looking??#lamineyamal #football #adidas,2024-03-03 15:10,video,163,35273,-0.45,34188,0.56,53,0.04,1085,95,0.17,270016,13.0633,,,lamineyamal football adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7291362903402368289,quiz time ?±Ô∏è who knows the most about the USA??á∫?á∏ #usaquiz #dfb ,2023-10-18 14:12,video,58,33713,-0.47,32197,0.53,208,0.19,1516,147,0.27,349002,9.65983,original sound adidas,,usaquiz dfb,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7291701277132606753,even the admin did not know that ?§Ø#davidbeckham #footballboots #documentary #netlfix ,2023-10-19 12:05,video,32,33017,-0.48,31781,0.52,45,0.04,1236,106,0.19,413035,7.99375,original sound adidas,,davidbeckham footballboots documentary netlfix,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7258313819120749850,Bienvenido a Miami Messi. #adidas ,2023-07-21 12:44,video,8,29512,-0.54,28425,0.46,329,0.3,1087,281,0.51,196562,15.01409,Darkness Sully Beatz,,adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7257064813052874011,Gabi ?ëà?ëâ Gabi #arsenal #awaykit #adidas ,2023-07-18 3:58,video,29,29310,-0.54,28366,0.46,539,0.5,944,164,0.3,389348,7.52797,Strawberry Prod. By Rose,,arsenal awaykit adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7297329842096196897,Mahomes ?§ù Deutsch lernen #patrickmahomes #nflfrankfurtgames #chiefs #adidas ,2023-11-03 16:06,video,54,28316,-0.56,26747,0.44,742,0.68,1569,207,0.38,545528,5.19057,Instrumental - Home pedrin cria,,patrickmahomes nflfrankfurtgames chiefs adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7207885028221586694,caliente ?•µ?•µ?•µ #spanishorvanish #adidas #duolingo #capcut ,2023-03-07 14:15,video,6,27311,-0.57,26091,0.43,640,0.59,1220,257,0.47,214293,12.7447,original sound adidas,,spanishorvanish adidas duolingo capcut,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7301719503698742561,Let us introduce: Fussballliebe ?ΩÔ∏è #euro2024 #adidas #football ,2023-11-15 11:00,video,10,27276,-0.57,26001,0.42,158,0.14,1275,151,0.27,318631,8.56037,surround trend reese ?ç∞,,euro2024 adidas football,
adidas,https://www.tiktok.com/@adidas,https://www.tiktok.com/@adidas/video/7249799748247424283,How many can you catch? ?éæ #adidas  #tennis #zverev  ,2023-06-28 14:05,video,35,26665,-0.58,25700,0.42,92,0.08,817,56,0.1,285700,9.33322,Good Times (Instrumental) undefined,,adidas tennis zverev,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7302777644276272417,Replying to @BigBird?¶Ö  you asked we delivered ?ΩÔ∏è #euro2024 #football #adidas ,2023-11-18 7:27,video,6,26004,-0.59,24892,0.41,57,0.05,1112,256,0.47,391020,6.6503,original sound adidas,,euro2024 football adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7269392507585170720,mood : you just became a world champion ?á™?á∏ #FIFAWWC #spain #finals #espa√±a #adidas,2023-08-20 9:15,carrousel,0,22962,-0.64,22422,0.37,124,0.11,540,131,0.24,205867,11.1538,doja cat attention rap verse sped up ?™ê,,fifawwc spain finals espa√±a adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7270127374841204001,No se la han quitado desde el domingo @Selecci√≥n espa√±ola #FIFAWWC #WWCTikTok #adidas ,2023-08-22 8:47,video,6,22927,-0.64,22768,0.37,70,0.06,159,37,0.06,1296943,1.76777,original sound adidas,,fifawwc wwctiktok adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7338597047500672288,just give them to her #sadhamster #adidas #boxhog,2024-02-22 20:05,carrousel,19,22510,-0.65,21849,0.36,37,0.03,661,106,0.19,209731,10.7328,,,sadhamster adidas boxhog,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7334779994687687969,my guy has a lot to like ?èÜ?èÜ?èÜ#mahomes #superbowllviii #adidas ,2024-02-12 13:12,video,8,22278,-0.65,20656,0.34,85,0.07,1622,295,0.54,227321,9.80024,,,mahomes superbowllviii adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7262276921604541729,real or cake? ?ç∞  #adidas #FIFAWWC ,2023-08-01 5:03,video,15,20237,-0.68,19535,0.32,241,0.22,702,125,0.23,631927,3.20243,original sound karma?Çcarr,,adidas fifawwc,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7331832439725198625,IT?ôS A SPECIAL ONE ?•∑ #adidaspredator #josemourinho #specialone ,2024-02-04 14:34,video,174,19848,-0.69,19168,0.31,133,0.12,680,137,0.25,203536,9.75159,,,adidaspredator josemourinho specialone,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7260277324594122011,Bringing the USA down to AUS ?á∫?á∏ ??FIFAWWC #adidas,2023-07-26 19:44,video,29,19058,-0.7,18547,0.3,290,0.26,511,51,0.09,260405,7.3186,original sound adidas,,fifawwc adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7210113632275893509,a true icon #casillas #adidas #football #capcut ,2023-03-13 15:23,video,8,18113,-0.71,17267,0.28,91,0.08,846,101,0.18,210107,8.62085,Come Here Come Here Com Here SNC,,casillas adidas football capcut,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7233439657986428186,no paid actors #adidas #manchesterunited #manutd #football ,2023-05-15 12:00,video,6,17813,-0.72,17206,0.28,142,0.13,607,88,0.16,171044,10.41428,original sound Little fox,,adidas manchesterunited manutd football,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7313226901793934625,which one won ? ?´£ #jubislide #howtojubislide ,2023-12-16 11:15,video,15,17739,-0.72,17251,0.28,80,0.07,488,301,0.55,379134,4.67882,,,jubislide howtojubislide,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7314710716630519073,me being subtle #giftideas #campus00s #adidas ,2023-12-20 11:13,carrousel,0,17476,-0.72,16729,0.27,86,0.07,747,519,0.95,240492,7.26677,Swaggy Christmas Official Sound Studio,,giftideas campus00s adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7337765550543752481,mission achieved ?´° #casemiro #football #adidas,2024-02-20 14:18,video,104,16921,-0.73,16487,0.27,43,0.03,434,77,0.14,136896,12.36048,,,casemiro football adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7283893698520255776,Scoring goals at 6 and sitting front row at the runway at 8. we got you ?òâ #Arsenal #arsenalwomen #football #stellamccartney ,2023-09-28 11:07,video,12,16816,-0.73,15458,0.25,143,0.13,1358,122,0.22,159599,10.53641,The Lost Stray Dog  Official Sound Studio,,arsenal arsenalwomen football stellamccartney,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7300120527337688352,All I want for Christmas is goalllssss ?é∂ #football #bundesliga #guirassy #topscorer,2023-11-11 3:36,carrousel,0,16471,-0.74,16019,0.26,26,0.02,452,94,0.17,174317,9.44888,son original AND ACTION,,football bundesliga guirassy topscorer,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7337392478464658720,beautifuuuul ??#martinelli #top3 #football #adidas,2024-02-19 14:10,video,39,16189,-0.74,15519,0.25,143,0.13,670,183,0.33,105544,15.33863,,,martinelli top3 football adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7288348216788127008,He nailed it ??#tubegirl #romeodunze #tubegirleffect #cfb #washingtonhuskies ,2023-10-10 11:13,video,11,15881,-0.75,15466,0.25,187,0.17,415,95,0.17,227853,6.96984,original sound habz.fx,,tubegirl romeodunze tubegirleffect cfb washingtonhuskies,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7237197967101414682,P√°same la receta,2023-05-25 15:04,video,13,15446,-0.76,15145,0.24,92,0.08,301,72,0.13,698164,2.21237,,,,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7249396640639929626,glad we finally cleared that up #football #Soccer #wwc #adidas ,2023-06-27 12:01,video,30,14935,-0.76,14454,0.23,124,0.11,481,212,0.39,163754,9.12039,original sound adidas,,football soccer wwc adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7249059398276975898,?ö® EMERGENCY ?ö®  A giant vending machine arm has taken over the streets of London #generativeai #CGI #web3 #altsbyadidas ,2023-06-26 14:12,video,19,14695,-0.77,14251,0.23,490,0.45,444,113,0.2,121981,12.04696,original sound renaissance tour,,generativeai cgi web3 altsbyadidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7325466287759576352,forgot everyone?ôs names remembered the shoes #pfw #parisfashionweek #walesbonner #adidaswalesbonner #country #gazelle #superstar #sl76 #samba #sl72,2024-01-18 10:50,video,60,14587,-0.77,13559,0.22,344,0.31,1028,105,0.19,316701,4.60592,,,pfw parisfashionweek walesbonner adidaswalesbonner country gazelle superstar sl76 samba sl72,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7246409491829378330,you getting drafted? ?? #adidaseurocamp #basketball #NBA #nbadraft #pov #dunkdunkdunk ,2023-06-19 10:50,video,35,14366,-0.77,14067,0.23,11,0.01,299,25,0.04,99817,14.39234,original sound adidas,,adidaseurocamp basketball nba nbadraft pov dunkdunkdunk,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7276369424423111968,back to school ?ΩÔ∏è #ousmanedembele #footballboot #adidas ,2023-09-08 4:29,video,13,14151,-0.78,13650,0.22,159,0.14,501,86,0.15,139845,10.11906,original sound adidas,,ousmanedembele footballboot adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7333270813409381664,tips from a world cup winning keeper #yougotthis #goalkeeping #adidas ,2024-02-08 11:36,video,36,13995,-0.78,12558,0.2,86,0.07,1437,84,0.15,116453,12.01772,,,yougotthis goalkeeping adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7336275770844679456,?êê?óûÔ∏?#messi #football #adidas,2024-02-16 13:56,carrousel,13,13222,-0.79,12769,0.21,15,0.01,453,78,0.14,116121,11.3864,,,messi football adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7330648672427855136,Meet the squad @FC Bayern Basketball #basketballshoes #myladies ,2024-02-01 10:00,video,26,12153,-0.81,11656,0.19,23,0.02,497,58,0.1,119581,10.16299,,, basketballshoes myladies,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7296926417755917600,Atlanta?ôs own has spoken. #anthonyedwards #starting5 #hotfries ,2023-11-02 14:01,video,23,12093,-0.81,11481,0.18,33,0.03,612,112,0.2,168326,7.18427,original sound adidas,,anthonyedwards starting5 hotfries,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7243056890459032858,drop Del Piero a message on whatsapp ?? #uclfinal #delpiero #ai #adidas ,2023-06-10 10:00,carrousel,0,12057,-0.81,11792,0.19,38,0.03,265,58,0.1,116243,10.37224,original sound jern,,uclfinal delpiero ai adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7294562303377280288,always here for you #youlooklonely #adidas ,2023-10-27 5:07,video,7,11655,-0.81,11086,0.18,124,0.11,569,98,0.18,157368,7.40621,original sound rxnplify,,youlooklonely adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7274195748319710497,Veni Vidi Kolo-Muani ?ëë #KoloMuani #paris #adidas ,2023-09-02 7:54,video,7,11558,-0.82,11254,0.18,50,0.04,304,91,0.16,120606,9.58327,09.08 lan√ßamento Meno Felps,,kolomuani paris adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7263467588234005793,your favourite tiktok today ?ëÜ #davidbeckham #football #adidas ,2023-08-04 10:04,video,16,11156,-0.82,10861,0.17,31,0.02,295,47,0.08,90092,12.3829,Summer Croquet Club,,davidbeckham football adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7260513747649760538,What are you rating this kit? #fcbayernmunich #adidas ,2023-07-27 11:01,video,20,11012,-0.82,10668,0.17,105,0.09,344,77,0.14,95609,11.51774,Infinite Tarik,,fcbayernmunich adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7279051967723212064,Question of the day : What does a dolphin even do? ?ê¨ ?§î #manchesterunited #celebration #footballtiktok #Soccer ,2023-09-15 9:59,video,29,10952,-0.83,10447,0.17,130,0.12,505,73,0.13,122345,8.95173,original sound adidas,,manchesterunited celebration footballtiktok soccer,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7262740406973025568,?§Ø how many times would you say? #facts #womensports #adidas ,2023-08-02 11:02,video,21,10600,-0.83,10254,0.16,317,0.29,346,99,0.18,107328,9.87627,original sound adidas,,facts womensports adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7267081638629215520,when the glow up hits before finals #FIFAWWC #adidas ,2023-08-14 3:48,video,10,10471,-0.83,10284,0.16,86,0.07,187,59,0.1,515347,2.03183,Princess Diaries transformation scene dariellerios,,fifawwc adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7331051625185922337,19??? ?§Ø #trinityrodman #elinasvitolina #fyp #adidas,2024-02-02 12:04,video,5,10186,-0.84,9963,0.16,16,0.01,223,38,0.07,116854,8.71686,,,trinityrodman elinasvitolina fyp adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7310756921827478817,@Columbus Crew #MLSCup #Columbus #adidas ,2023-12-09 19:30,carrousel,0,10063,-0.84,9794,0.16,13,0.01,269,93,0.17,160325,6.27663,Originalton darkvidez,,mlscup columbus adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7251985146667207963,looks like @arsenal have a new signing ?? welcome @Alessia Russo ,2023-07-04 11:26,video,8,10034,-0.84,9512,0.15,142,0.13,522,60,0.11,87995,11.40292,original sound musicwithyourmom,,,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7311398456206036256,??Those Predator details ?òÆ?çüí®‚ú® #predator #adidasfootball ,2023-12-11 13:00,video,30,9826,-0.84,9285,0.15,115,0.1,541,186,0.34,161952,6.06723,,,predator adidasfootball,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7325900950286224672,it?ôs always been about the bag #pfw #parisfashionweek #adidasoriginals #walesbonner,2024-01-19 14:57,carrousel,60,9622,-0.85,9401,0.15,14,0.01,221,90,0.16,150499,6.3934,,,pfw parisfashionweek adidasoriginals walesbonner,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7328087902468984097,passed the vibe check ?òé #danceduo #vibecheck #adidas ,2024-01-25 12:23,video,18,9515,-0.85,9293,0.15,18,0.01,222,57,0.1,113155,8.40882,,,danceduo vibecheck adidas,
adidas,https://www.tiktok.com/@adidas,http://tiktok.com/@adidas/video/7208980590685588742,don?ôt be the last guy?çÔ∏è #Running #womensrunning #adidas #runner #womensafety ,2023-03-10 13:06,video,24,8933,-0.86,8728,0.14,87,0.08,205,246,0.45,111964,7.97846,original sound adidas,,running womensrunning adidas runner womensafety,
